"","id","Sexo","AEO01","AEO02","AEO03","AEO04","AEO05","AEO06","ACSF01","ACSF02","ACSF03","ACSF04","ACSF05","ACSF06","ACSF07","ACSF08","ACSF09","ACSF10","ACSF11","ACSF12","ACSF13","ACP01","ACP02","ACP03","ACP04","ACP05","ACP06","ACP07","ACP08","ACP09","ACP10","ACP11","ACP12","ACP13","ACP14","PPC01","PPC02","PPC03","PPC04","PPC05","PPC06","PPC07","PPC08","PPC09","PPC10","PPC11","PPC12","PPC13","PPC14","PPC15","PPC16","PPC17","PPC18","PPC19","EEC01","EEC02","EEC03","EEC04","EEC05","EEC06","EEC07","EEC08","EEC09","AEO","MP","MF","AG","DV","ACP","AUTEN","BALAN","CRESC","EEC"
"277",277,2,5,5,4,5,4,4,5,5,5,5,5,5,5,5,3,3,4,3,3,5,5,4,4,4,5,5,4,4,4,4,5,5,5,5,2,4,3,5,5,5,5,5,5,4,5,5,5,5,5,5,5,1,5,5,5,4,5,4,4,4,5,0.226235795370826,1.2023764731636,0.215511882992678,0.0546120818382349,0.153482691096269,0.122807175527436,0.195683085262637,0.430357800287894,0.520234157017043,0.67890804225618
"278",278,2,3.97931034482759,4.09310344827586,3.7923875432526,4.27681660899654,4.04895104895105,4.15916955017301,4.39272727272727,3.84057971014493,3.25641025641026,3.34657039711191,3.52536231884058,4.10545454545455,3.04029304029304,4.27007299270073,3.3978102189781,2.61594202898551,3.13503649635036,2.8974358974359,2.90217391304348,4.10989010989011,4.37686567164179,3.41044776119403,4.16974169741697,4.31111111111111,4.24719101123596,3.46666666666667,3.7970479704797,3.23791821561338,3.43984962406015,3.85393258426966,4.11152416356877,3.84328358208955,3.93609022556391,4.12692307692308,4.32818532818533,4.13178294573643,3.7109375,3.94117647058824,4.03846153846154,4.27027027027027,4.15891472868217,3.92248062015504,4.35521235521236,3.43190661478599,4.00387596899225,3.20769230769231,3.8715953307393,4.03100775193798,2.77131782945736,4.15830115830116,4.01158301158301,4.05019305019305,3.95061728395062,3.99601593625498,4.17391304347826,3.97637795275591,4.05905511811024,3.43478260869565,3.62549800796813,3.4703557312253,3.78346456692913,-0.0930099483351392,-0.118829965774512,-0.0497325567329424,-0.238459088856495,-0.14852033368269,-0.254152451954991,-0.126697291416756,-0.0813246748267526,-0.160935552956934,-0.294309109579026
"279",279,2,3,5,5,4,4,5,5,3,5,5,5,5,5,5,5,2,3,3,3,4.10989010989011,4.37686567164179,3.41044776119403,4.16974169741697,4.31111111111111,4.24719101123596,3.46666666666667,3.7970479704797,3.23791821561338,3.43984962406015,3.85393258426966,4.11152416356877,3.84328358208955,3.93609022556391,4.12692307692308,4.32818532818533,4.13178294573643,3.7109375,3.94117647058824,4.03846153846154,4.27027027027027,4.15891472868217,3.92248062015504,4.35521235521236,3.43190661478599,4.00387596899225,3.20769230769231,3.8715953307393,4.03100775193798,2.77131782945736,4.15830115830116,4.01158301158301,4.05019305019305,3.95061728395062,3.99601593625498,4.17391304347826,3.97637795275591,4.05905511811024,3.43478260869565,3.62549800796813,3.4703557312253,3.78346456692913,0.256730659800791,1.21077069885816,-0.0411392496126706,-0.238459088856495,-0.14852033368269,-0.254152451954991,-0.126697291416756,-0.0813246748267526,-0.160935552956934,-0.294309109579026
"280",280,1,5,4,5,5,4,4,4.39272727272727,3.84057971014493,3.25641025641026,3.34657039711191,3.52536231884058,4.10545454545455,3.04029304029304,4.27007299270073,3.3978102189781,2.61594202898551,3.13503649635036,2.8974358974359,2.90217391304348,4.10989010989011,4.37686567164179,3.41044776119403,4.16974169741697,4.31111111111111,4.24719101123596,3.46666666666667,3.7970479704797,3.23791821561338,3.43984962406015,3.85393258426966,4.11152416356877,3.84328358208955,3.93609022556391,4.12692307692308,4.32818532818533,4.13178294573643,3.7109375,3.94117647058824,4.03846153846154,4.27027027027027,4.15891472868217,3.92248062015504,4.35521235521236,3.43190661478599,4.00387596899225,3.20769230769231,3.8715953307393,4.03100775193798,2.77131782945736,4.15830115830116,4.01158301158301,4.05019305019305,3.95061728395062,3.99601593625498,4.17391304347826,3.97637795275591,4.05905511811024,3.43478260869565,3.62549800796813,3.4703557312253,3.78346456692913,0.255338917542156,-0.118829965774512,-0.0497325567329424,-0.238459088856495,-0.14852033368269,-0.254152451954991,-0.126697291416756,-0.0813246748267526,-0.160935552956934,-0.294309109579026
"281",281,1,4,2,4,4,5,4,3,4,3,3,3,3,1,4,4,2,2,4,4,4.10989010989011,4.37686567164179,3.41044776119403,4.16974169741697,4.31111111111111,4.24719101123596,3.46666666666667,3.7970479704797,3.23791821561338,3.43984962406015,3.85393258426966,4.11152416356877,3.84328358208955,3.93609022556391,4.12692307692308,4.32818532818533,4.13178294573643,3.7109375,3.94117647058824,4.03846153846154,4.27027027027027,4.15891472868217,3.92248062015504,4.35521235521236,3.43190661478599,4.00387596899225,3.20769230769231,3.8715953307393,4.03100775193798,2.77131782945736,4.15830115830116,4.01158301158301,4.05019305019305,3.95061728395062,3.99601593625498,4.17391304347826,3.97637795275591,4.05905511811024,3.43478260869565,3.62549800796813,3.4703557312253,3.78346456692913,-0.249330073904231,-0.585819481096148,0.077301846925014,-0.238459088856495,-0.14852033368269,-0.254152451954991,-0.126697291416756,-0.0813246748267526,-0.160935552956934,-0.294309109579026
"282",282,1,1,4,4,4,4,2,5,3,5,4,4,4,5,1,1,1,3,1,1,5,5,5,5,5,5,3.46666666666667,5,3,5,5,5,5,5,4.12692307692308,4.32818532818533,4.13178294573643,3.7109375,3.94117647058824,4.03846153846154,4.27027027027027,4.15891472868217,3.92248062015504,4.35521235521236,3.43190661478599,4.00387596899225,3.20769230769231,3.8715953307393,4.03100775193798,2.77131782945736,4.15830115830116,4.01158301158301,4.05019305019305,3.95061728395062,3.99601593625498,4.17391304347826,3.97637795275591,4.05905511811024,3.43478260869565,3.62549800796813,3.4703557312253,3.78346456692913,-0.720694359247694,0.0936584616722013,-0.774076939782873,0.766934504624539,0.333422745908113,0.81485830596797,-0.126697291416756,-0.0813246748267526,-0.160935552956934,-0.294309109579026
"283",283,2,4,5,3,1,5,5,4.39272727272727,3.84057971014493,3.25641025641026,3.34657039711191,3.52536231884058,4.10545454545455,3.04029304029304,4.27007299270073,3.3978102189781,2.61594202898551,3.13503649635036,2.8974358974359,2.90217391304348,4.10989010989011,4.37686567164179,3.41044776119403,4.16974169741697,4.31111111111111,4.24719101123596,3.46666666666667,3.7970479704797,3.23791821561338,3.43984962406015,3.85393258426966,4.11152416356877,3.84328358208955,3.93609022556391,4.12692307692308,4.32818532818533,4.13178294573643,3.7109375,3.94117647058824,4.03846153846154,4.27027027027027,4.15891472868217,3.92248062015504,4.35521235521236,3.43190661478599,4.00387596899225,3.20769230769231,3.8715953307393,4.03100775193798,2.77131782945736,4.15830115830116,4.01158301158301,4.05019305019305,3.95061728395062,3.99601593625498,4.17391304347826,3.97637795275591,4.05905511811024,3.43478260869565,3.62549800796813,3.4703557312253,3.78346456692913,-0.0375167442627361,-0.118829965774512,-0.0497325567329424,-0.238459088856495,-0.14852033368269,-0.254152451954991,-0.126697291416756,-0.0813246748267526,-0.160935552956934,-0.294309109579026
"284",284,2,4,3,4,1,5,4,5,4,1,4,3,4,1,5,2,3,4,4,4,4,5,3,4,5,5,3.46666666666667,4,2,5,5,5,5,2,4.12692307692308,4.32818532818533,4.13178294573643,3.7109375,3.94117647058824,4.03846153846154,4.27027027027027,4.15891472868217,3.92248062015504,4.35521235521236,3.43190661478599,4.00387596899225,3.20769230769231,3.8715953307393,4.03100775193798,2.77131782945736,4.15830115830116,4.01158301158301,4.05019305019305,3.95061728395062,3.99601593625498,4.17391304347826,3.97637795275591,4.05905511811024,3.43478260869565,3.62549800796813,3.4703557312253,3.78346456692913,-0.341666300231208,-0.427784199339333,0.41965361856618,0.16842603105789,0.0190030820362237,0.273149987069796,-0.126697291416756,-0.0813246748267526,-0.160935552956934,-0.294309109579026
"285",285,2,5,2,1,1,2,5,5,5,3.25641025641026,5,1,5,1,5,1,5,5,5,5,5,5,1,1,5,5,5,5,1,5,1,5,5,1,2,5,3,4,1,1,5,1,5,3,5,1,1,3.8715953307393,4.03100775193798,2.77131782945736,4.15830115830116,4.01158301158301,4.05019305019305,3.95061728395062,3.99601593625498,4.17391304347826,3.97637795275591,4.05905511811024,3.43478260869565,3.62549800796813,3.4703557312253,3.78346456692913,-0.755618026716885,-0.110052255987673,1.34898690538714,-0.185084745643764,-0.482770788908538,-0.13878168039835,-0.431187550542351,-0.463608224492594,-0.495266626569551,-0.294309109579026
"286",286,1,5,4,4,3,4,5,5,1,1,1,1,2,1,1,5,5,5,5,5,3,5,5,1,5,5,3.46666666666667,1,3,1,5,3,3,1,5,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,4,1,2,1,1,3,1,2,2,3,0.0744637265678171,-1.68693371474656,1.39894291435791,0.0311609283564188,-0.0939653981864499,0.000885979858051543,-1.16869419833404,-1.71171317290942,-1.8893033640785,-1.66230353883286
"287",287,2,1,1,1,1,1,1,4.39272727272727,3.84057971014493,3.25641025641026,3.34657039711191,3.52536231884058,4.10545454545455,3.04029304029304,4.27007299270073,3.3978102189781,2.61594202898551,3.13503649635036,2.8974358974359,2.90217391304348,4.10989010989011,4.37686567164179,3.41044776119403,4.16974169741697,4.31111111111111,4.24719101123596,3.46666666666667,3.7970479704797,3.23791821561338,3.43984962406015,3.85393258426966,4.11152416356877,3.84328358208955,3.93609022556391,4.12692307692308,4.32818532818533,4.13178294573643,3.7109375,3.94117647058824,4.03846153846154,4.27027027027027,4.15891472868217,3.92248062015504,4.35521235521236,3.43190661478599,4.00387596899225,3.20769230769231,3.8715953307393,4.03100775193798,2.77131782945736,4.15830115830116,4.01158301158301,4.05019305019305,3.95061728395062,3.99601593625498,4.17391304347826,3.97637795275591,4.05905511811024,3.43478260869565,3.62549800796813,3.4703557312253,3.78346456692913,-2.04024982986449,-0.118829965774512,-0.0497325567329424,-0.238459088856495,-0.14852033368269,-0.254152451954991,-0.126697291416756,-0.0813246748267526,-0.160935552956934,-0.294309109579026
"288",288,1,3,3,4,4,4,5,5,3,2,3,2,5,1,5,4,1,4,5,5,5,5,4,5,5,5,3.46666666666667,4,3,5,3,5,3,5,5,5,4,4,3,5,5,4,3,5,5,4,1,4,5,1,4,5,3,3,1,4,5,4,1,3,3,4,-0.199129197732102,-0.32841082769174,0.520841128081068,0.524103676297557,0.0758227677974961,0.348807966870657,0.00952595028799618,0.212500485910813,-0.257571471791633,-0.664308828861985
"289",289,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,3.46666666666667,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.982071789246646,1.17800782685537,0.968240929309065,0.971166646465922,0.694895135919912,1.09626226025095,1.00108379701211,1.09421336895779,1.31610329137554,1.47971814783646
"290",290,1,4,4,3,5,4,5,4,4,1,3,3,4,1,4,4,4,5,5,5,3,5,4,4,4,5,4,5,4,4,4,5,4,5,1,5,5,5,4,5,5,5,4,5,5,4,3,2,5,5,5,2,5,5,5,5,5,5,5,5,5,5,-0.0327112534051226,-0.657134458791063,1.10881387341594,-0.0261617335762938,0.131262004250439,-0.0175139279019117,0.228336611376851,0.355922463457219,0.0345220867092358,1.47971814783646
"291",291,1,4,4,4,5,4,5,5,5,3,3,5,5,4,5,5,3,2,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,4.12692307692308,4.32818532818533,4.13178294573643,3.7109375,3.94117647058824,4.03846153846154,4.27027027027027,4.15891472868217,3.92248062015504,4.35521235521236,3.43190661478599,4.00387596899225,3.20769230769231,3.8715953307393,4.03100775193798,2.77131782945736,4.15830115830116,4.01158301158301,4.05019305019305,3.95061728395062,3.99601593625498,4.17391304347826,3.97637795275591,4.05905511811024,3.43478260869565,3.62549800796813,3.4703557312253,3.78346456692913,0.142978880296259,0.302806625526911,-0.0195754664072161,1.38672156579444,0.829585232215433,1.50793358519652,-0.126697291416756,-0.0813246748267526,-0.160935552956934,-0.294309109579026
"292",292,1,3.97931034482759,4.09310344827586,3.7923875432526,4.27681660899654,4.04895104895105,4.15916955017301,4.39272727272727,3.84057971014493,3.25641025641026,3.34657039711191,3.52536231884058,4.10545454545455,3.04029304029304,4.27007299270073,3.3978102189781,2.61594202898551,3.13503649635036,2.8974358974359,2.90217391304348,4.10989010989011,4.37686567164179,3.41044776119403,4.16974169741697,4.31111111111111,4.24719101123596,3.46666666666667,3.7970479704797,3.23791821561338,3.43984962406015,3.85393258426966,4.11152416356877,3.84328358208955,3.93609022556391,4.12692307692308,4.32818532818533,4.13178294573643,3.7109375,3.94117647058824,4.03846153846154,4.27027027027027,4.15891472868217,3.92248062015504,4.35521235521236,3.43190661478599,4.00387596899225,3.20769230769231,3.8715953307393,4.03100775193798,2.77131782945736,4.15830115830116,4.01158301158301,4.05019305019305,3.95061728395062,3.99601593625498,4.17391304347826,3.97637795275591,4.05905511811024,3.43478260869565,3.62549800796813,3.4703557312253,3.78346456692913,-0.0930099483351392,-0.118829965774512,-0.0497325567329424,-0.238459088856495,-0.14852033368269,-0.254152451954991,-0.126697291416756,-0.0813246748267526,-0.160935552956934,-0.294309109579026
"293",293,1,4,5,5,5,5,5,5,5,1,4,3,5,4,4,4,4,3,3,4,4,5,4,5,5,4,4,4,4,5,5,4,4,3,4.12692307692308,4.32818532818533,4.13178294573643,3.7109375,3.94117647058824,4.03846153846154,4.27027027027027,4.15891472868217,3.92248062015504,4.35521235521236,3.43190661478599,4.00387596899225,3.20769230769231,3.8715953307393,4.03100775193798,2.77131782945736,4.15830115830116,4.01158301158301,4.05019305019305,3.95061728395062,3.99601593625498,4.17391304347826,3.97637795275591,4.05905511811024,3.43478260869565,3.62549800796813,3.4703557312253,3.78346456692913,0.725630643242727,-0.180836335880328,0.202832698412322,0.328864967169887,0.172317196148172,0.346660081929692,-0.126697291416756,-0.0813246748267526,-0.160935552956934,-0.294309109579026
"294",294,2,5,4,4,5,5,5,5,5,5,5,5,5,3,5,1,1,5,3,1,5,5,5,5,5,5,5,5,3,3,5,5,3,5,3,1,5,3,1,3,5,3,5,5,3,1,3,1,1,3,3,3,5,5,5,3,3,1,2,1,5,5,0.444476873565217,0.928423876462025,-0.0263619666062461,1.09854514941538,0.429090492486421,0.862849208110729,-0.365007571975152,-0.714143364698914,-0.449503772527507,-0.210751244236051
"295",295,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3.46666666666667,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,1,2,2,5,4,4,4,4,4,4,4,4,4,0.982071789246646,1.16711298166597,1.30986443697008,0.971166646465922,0.694895135919912,1.09626226025095,0.501870546054481,0.502876766624225,0.765907239231351,0.0505108604766744
"296",296,1,5,5,5,4,4,4,5,1,1,1,1,5,5,5,5,1,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,5,4,4,4,5,5,4,4,4,4,4,4,5,3,3,5,5,5,3,5,5,5,5,0.280423887674004,-0.499622642686805,0.319182614218716,1.38672156579444,0.829585232215433,1.50793358519652,-0.111830757782277,0.0552067297517013,-0.0798446764661572,0.598758137984638
"297",297,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,2,3,4.10989010989011,4.37686567164179,3.41044776119403,4.16974169741697,4.31111111111111,4.24719101123596,3.46666666666667,3.7970479704797,3.23791821561338,3.43984962406015,3.85393258426966,4.11152416356877,3.84328358208955,3.93609022556391,4.12692307692308,4.32818532818533,4.13178294573643,3.7109375,3.94117647058824,4.03846153846154,4.27027027027027,4.15891472868217,3.92248062015504,4.35521235521236,3.43190661478599,4.00387596899225,3.20769230769231,3.8715953307393,4.03100775193798,2.77131782945736,4.15830115830116,4.01158301158301,4.05019305019305,3.95061728395062,3.99601593625498,4.17391304347826,3.97637795275591,4.05905511811024,3.43478260869565,3.62549800796813,3.4703557312253,3.78346456692913,0.367663081789131,1.21344635205498,-0.122886439474369,-0.238459088856495,-0.14852033368269,-0.254152451954991,-0.126697291416756,-0.0813246748267526,-0.160935552956934,-0.294309109579026
"298",298,2,2,4,4,3,4,4,2,1,3,4,2,2,2,1,3,2,3,2,3,1,2,3.41044776119403,2,4,3,2,3,2,3.43984962406015,2,3,2,3,4,3,2,3.7109375,3,2,2,2,3,4,2,4,4,2,4,4,4,3,4,1,3.99601593625498,2,3,2,3,4,2,3,-0.431334627444843,-0.678130018458971,-0.190388545072706,-1.08940482020921,-0.617370860981732,-1.126745932314,-0.593447839369534,-0.704962848542715,-0.819766634779171,-1.03293638512877
"299",299,1,3,3,3,3,3,3,4.39272727272727,3.84057971014493,3.25641025641026,3.34657039711191,3.52536231884058,4.10545454545455,3.04029304029304,4.27007299270073,3.3978102189781,2.61594202898551,3.13503649635036,2.8974358974359,2.90217391304348,4.10989010989011,4.37686567164179,3.41044776119403,4.16974169741697,4.31111111111111,4.24719101123596,3.46666666666667,3.7970479704797,3.23791821561338,3.43984962406015,3.85393258426966,4.11152416356877,3.84328358208955,3.93609022556391,4.12692307692308,4.32818532818533,4.13178294573643,3.7109375,3.94117647058824,4.03846153846154,4.27027027027027,4.15891472868217,3.92248062015504,4.35521235521236,3.43190661478599,4.00387596899225,3.20769230769231,3.8715953307393,4.03100775193798,2.77131782945736,4.15830115830116,4.01158301158301,4.05019305019305,3.95061728395062,3.99601593625498,4.17391304347826,3.97637795275591,4.05905511811024,3.43478260869565,3.62549800796813,3.4703557312253,3.78346456692913,-0.804900826508951,-0.118829965774512,-0.0497325567329424,-0.238459088856495,-0.14852033368269,-0.254152451954991,-0.126697291416756,-0.0813246748267526,-0.160935552956934,-0.294309109579026
"300",300,1,3,3,3,3,3,3,4.39272727272727,3.84057971014493,3.25641025641026,3.34657039711191,3.52536231884058,4.10545454545455,3.04029304029304,4.27007299270073,3.3978102189781,2.61594202898551,3.13503649635036,2.8974358974359,2.90217391304348,4.10989010989011,4.37686567164179,3.41044776119403,4.16974169741697,4.31111111111111,4.24719101123596,3.46666666666667,3.7970479704797,3.23791821561338,3.43984962406015,3.85393258426966,4.11152416356877,3.84328358208955,3.93609022556391,4.12692307692308,4.32818532818533,4.13178294573643,3.7109375,3.94117647058824,4.03846153846154,4.27027027027027,4.15891472868217,3.92248062015504,4.35521235521236,3.43190661478599,4.00387596899225,3.20769230769231,3.8715953307393,4.03100775193798,2.77131782945736,4.15830115830116,4.01158301158301,4.05019305019305,3.95061728395062,3.99601593625498,4.17391304347826,3.97637795275591,4.05905511811024,3.43478260869565,3.62549800796813,3.4703557312253,3.78346456692913,-0.804900826508951,-0.118829965774512,-0.0497325567329424,-0.238459088856495,-0.14852033368269,-0.254152451954991,-0.126697291416756,-0.0813246748267526,-0.160935552956934,-0.294309109579026
